conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
-0.2;0.6;-0.2;320;0.9333676723556156;3366.295999998092
-0.2;0.6;-0.2;321;0.933888736866341;3442.443999998136
-0.2;0.6;-0.2;322;0.9344454060021269;3518.747999998185
-0.2;0.6;-0.2;323;0.9349868753697824;3595.649999998239
-0.2;0.6;-0.2;324;0.935560170125859;3672.5799999982873
-0.2;0.6;-0.2;325;0.9360685153900731;3749.313999998346
-0.2;0.6;-0.2;326;0.9365315434740968;3826.221999998406
-0.2;0.6;-0.2;327;0.9370154124208497;3903.5459999984664
-0.2;0.6;-0.2;328;0.9374990539241977;3981.163999998526
-0.2;0.6;-0.2;329;0.9379870210830901;4058.7979999985905
-0.2;0.6;-0.2;330;0.9384450974997788;4136.78999999866
-0.2;0.6;-0.2;331;0.9389438213652614;4214.66799999873
-0.2;0.6;-0.2;332;0.9394056011362417;4292.82999999881
-0.2;0.6;-0.2;333;0.9399010936897463;4371.183999998891
-0.2;0.6;-0.2;334;0.9403815115010413;4449.5959999989755
-0.2;0.6;-0.2;335;0.9408132484742545;4528.519999999066
-0.2;0.6;-0.2;336;0.9412542175510823;4607.329999999156
-0.2;0.6;-0.2;337;0.9416876109670902;4686.545999999252
-0.2;0.6;-0.2;338;0.9421579416964595;4765.443999999343
-0.2;0.6;-0.2;339;0.9425993837405996;4844.805999999443
-0.2;0.6;-0.2;340;0.9430468328000009;4924.4699999995455
-0.2;0.6;-0.2;341;0.9434600598817424;5003.943999999655
-0.2;0.6;-0.2;342;0.9438935527868236;5083.963999999776
-0.2;0.6;-0.2;343;0.9442716541048608;5163.251999999894
-0.2;0.6;-0.2;344;0.9446765360957015;5243.208000000017
-0.2;0.6;-0.2;345;0.9450744674945656;5323.124000000148
-0.2;0.6;-0.2;346;0.945511522110191;5403.682000000279
-0.2;0.6;-0.2;347;0.9459474586158438;5484.226000000416
-0.2;0.6;-0.2;348;0.9463358266375786;5564.970000000557
-0.2;0.6;-0.2;349;0.9467562685272886;5646.028000000702
-0.2;0.6;-0.2;350;0.9471621497727799;5727.046000000852
-0.2;0.6;-0.2;351;0.9475917816978349;5807.918000001006
-0.2;0.6;-0.2;352;0.9479831405736984;5889.228000001167
-0.2;0.6;-0.2;353;0.9484005734219934;5970.720000001332
-0.2;0.6;-0.2;354;0.9487635058456838;6052.552000001502
-0.2;0.6;-0.2;355;0.9491779744505549;6134.408000001676
-0.2;0.6;-0.2;356;0.9495378429344095;6216.436000001853
-0.2;0.6;-0.2;357;0.9499151862908163;6298.876000002032
-0.2;0.6;-0.2;358;0.9502965259367394;6381.072000002207
-0.2;0.6;-0.2;359;0.9506373668144386;6463.170000002381
-0.2;0.6;-0.2;360;0.950971179678206;6545.466000002559
-0.2;0.6;-0.2;361;0.951304644396971;6627.918000002736
-0.2;0.6;-0.2;362;0.9516443268146355;6710.320000002918
-0.2;0.6;-0.2;363;0.9519514548278839;6793.128000003102
-0.2;0.6;-0.2;364;0.9523195121872373;6875.816000003284
-0.2;0.6;-0.2;365;0.9526619983726157;6958.630000003472
-0.2;0.6;-0.2;366;0.9529871072924013;7041.5360000036635
-0.2;0.6;-0.2;367;0.9533078041957036;7124.764000003859
-0.2;0.6;-0.2;368;0.9536244109520444;7207.950000004062
-0.2;0.6;-0.2;369;0.9539558681052633;7291.05600000426
-0.2;0.6;-0.2;370;0.9542241485982637;7374.830000004452
-0.2;0.6;-0.2;371;0.9545467162739832;7458.29000000466
-0.2;0.6;-0.2;372;0.9548910347348987;7542.074000004858
-0.2;0.6;-0.2;373;0.9551820106115236;7626.116000005068
-0.2;0.6;-0.2;374;0.9554832872951458;7710.254000005275
-0.2;0.6;-0.2;375;0.955783541913805;7794.360000005484
-0.2;0.6;-0.2;376;0.9560802966848084;7878.506000005696
-0.2;0.6;-0.2;377;0.9563812546887936;7962.918000005914
-0.2;0.6;-0.2;378;0.9566591838163372;8047.326000006135
-0.2;0.6;-0.2;379;0.956935656559709;8131.910000006355
-0.2;0.6;-0.2;380;0.9572029984046412;8216.782000006582
-0.2;0.6;-0.2;381;0.9574902156736788;8301.526000006805
-0.2;0.6;-0.2;382;0.9577839375152734;8386.308000007033
-0.2;0.6;-0.2;383;0.9580503198379985;8471.196000007261
-0.2;0.6;-0.2;384;0.958295402266716;8556.362000007492
-0.2;0.6;-0.2;385;0.9585346134613095;8641.11800000772
-0.2;0.6;-0.2;386;0.9588026389084504;8726.204000007954
-0.2;0.6;-0.2;387;0.959050386714733;8811.604000008181
-0.2;0.6;-0.2;388;0.9593087770278612;8896.792000008421
-0.2;0.6;-0.2;389;0.9595490999858992;8982.034000008647
