conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
0.7;-0.5;-0.1;352;0.9809299683506949;57399.397998750785
0.7;-0.5;-0.1;353;0.9812669563446265;58329.487998739816
0.7;-0.5;-0.1;354;0.9815973461960888;59260.70799872894
0.7;-0.5;-0.1;355;0.9819232766907833;60192.99599871785
0.7;-0.5;-0.1;356;0.9822505685426388;61126.70999870678
0.7;-0.5;-0.1;357;0.9825713375601566;62060.9879986957
0.7;-0.5;-0.1;358;0.9828827174498547;62996.69199868459
0.7;-0.5;-0.1;359;0.9831911764922139;63933.233998673364
0.7;-0.5;-0.1;360;0.9834919380265684;64870.97399866204
0.7;-0.5;-0.1;361;0.9837905056622938;65810.95599865081
0.7;-0.5;-0.1;362;0.9840806005693251;66751.09399863951
0.7;-0.5;-0.1;363;0.9843621551229843;67692.47799862847
0.7;-0.5;-0.1;364;0.9846446303715162;68634.59199861773
0.7;-0.5;-0.1;365;0.9849197573326377;69577.52199860703
0.7;-0.5;-0.1;366;0.9851871041706385;70521.36799859627
0.7;-0.5;-0.1;367;0.9854494547519951;71466.74399858553
0.7;-0.5;-0.1;368;0.9857126521611712;72412.5259985747
0.7;-0.5;-0.1;369;0.9859694186092862;73360.22399856366
0.7;-0.5;-0.1;370;0.9862254451509743;74308.45199855245
0.7;-0.5;-0.1;371;0.9864692246111383;75257.67599854086
0.7;-0.5;-0.1;372;0.9867056690571561;76207.14199852968
0.7;-0.5;-0.1;373;0.9869410550734998;77158.06399851886
0.7;-0.5;-0.1;374;0.9871702242783944;78109.94799850855
0.7;-0.5;-0.1;375;0.9873967843409343;79062.29799849821
0.7;-0.5;-0.1;376;0.9876117845182449;80015.48599848778
0.7;-0.5;-0.1;377;0.9878268246610912;80969.6539984772
0.7;-0.5;-0.1;378;0.988034436538791;81924.54399846675
0.7;-0.5;-0.1;379;0.9882454747722206;82880.21599845674
0.7;-0.5;-0.1;380;0.9884488489309043;83836.88999844683
0.7;-0.5;-0.1;381;0.9886499773144156;84793.77599843744
0.7;-0.5;-0.1;382;0.9888417968275065;85751.39199842865
0.7;-0.5;-0.1;383;0.9890343161649021;86709.5779984204
0.7;-0.5;-0.1;384;0.9892158749517067;87668.58599841283
0.7;-0.5;-0.1;385;0.9894016897205795;88628.88799840545
0.7;-0.5;-0.1;386;0.9895826037312849;89589.18599839805
0.7;-0.5;-0.1;387;0.9897543630444581;90550.34199839106
0.7;-0.5;-0.1;388;0.9899223557042457;91512.24399838505
0.7;-0.5;-0.1;389;0.9900911019577291;92474.84599837905
0.7;-0.5;-0.1;390;0.9902510262161058;93438.13599837353
0.7;-0.5;-0.1;391;0.9904103678501083;94402.15399836867
0.7;-0.5;-0.1;392;0.9905718440566033;95366.49799836389
0.7;-0.5;-0.1;393;0.9907250469705629;96330.8279983599
0.7;-0.5;-0.1;394;0.9908702965674095;97296.59399835684
0.7;-0.5;-0.1;395;0.9910163128587602;98263.28599835432
0.7;-0.5;-0.1;396;0.9911638495767536;99229.90399835259
0.7;-0.5;-0.1;397;0.9913112773601046;100197.2519983515
0.7;-0.5;-0.1;398;0.9914547105081373;101165.37799835124
0.7;-0.5;-0.1;399;0.9915909986859544;102133.49799835224
